datetime,open,high,low,close,volume,adx,bop,ema,sma1,sma2,sma3,sma4,obv,kst,kst_signal,macd,macd_signal,macd_hist,mfi,percent_b,ultosc,Pct_change
2003-08-11 00:00:00,22.62,23.3,22.49,22.71,3241000,22.01588,0.11111,21.48989,21.87857,20.8695,19.8506,21.266,32738700.0,114.9927,88.59235,0.71127,0.50806,0.20321,62.33076,0.95256,64.66205,-0.0117493472584856
2003-08-04 00:00:00,22.04,22.65,21.9,22.45,2269800,20.48435,0.54667,21.47763,21.60429,20.668,19.8054,21.26675,29497700.0,111.42903,80.06906,0.65181,0.45726,0.19455,57.4774,0.93201,68.80193,-0.0114487010127697
2003-07-28 00:00:00,22.13,22.26,21.51,21.97,3916900,19.39474,-0.21333,21.46785,21.36,20.5285,19.767,21.27723,27227900.0,110.02532,70.49899,0.5929,0.40862,0.18428,53.91397,0.87249,66.17297,-0.021380846325167
2003-07-21 00:00:00,22.22,22.6,21.77,22.13,2556100,18.59858,-0.10843,21.46281,21.23429,20.336,19.7332,21.2941,31144800.0,103.2346,59.67524,0.55796,0.36256,0.19541,68.6113,0.93056,63.06886,0.0072826581702321
2003-07-14 00:00:00,21.0,22.15,20.83,22.15,2194800,17.25492,0.87121,21.4561,21.09,20.1145,19.7074,21.30939,33700900.0,91.61914,48.53748,0.48896,0.3137,0.17526,69.35267,0.96024,63.86082,0.0009037505648441
2003-07-07 00:00:00,20.93,21.0,20.42,21.0,491600,16.2257,0.12069,21.44913,20.95857,19.9245,19.6558,21.32692,31506100.0,79.54395,36.9483,0.39174,0.26989,0.12185,68.28425,0.75239,56.57204,-0.0519187358916477
2003-06-30 00:00:00,20.73,21.1,20.5,20.74,746800,16.46462,0.01667,21.45364,20.91,19.81,19.642,21.3552,31014500.0,70.73387,24.99491,0.37905,0.23943,0.13962,61.86948,0.71797,55.42745,-0.0123809523809524
2003-06-23 00:00:00,20.65,20.96,20.35,20.79,219000,16.57763,0.22951,21.46081,20.83571,19.691,19.6192,21.38509,31761300.0,64.14184,12.72361,0.38381,0.20452,0.17929,56.80094,0.75235,57.60842,0.0024108003857281
2003-06-16 00:00:00,21.05,21.07,20.57,20.74,1929300,16.88041,-0.62,21.46756,20.77,19.5745,19.6342,21.41208,31542300.0,51.6107,0.34129,0.37921,0.1597,0.21951,62.62487,0.76741,56.90615,-0.0024050024050024
2003-06-09 00:00:00,21.15,21.67,21.06,21.09,1889900,16.84162,-0.09836,21.47487,20.70286,19.48,19.6782,21.4369,33471600.0,38.28307,-11.45595,0.37291,0.10482,0.26809,65.40359,0.87753,61.34212,0.0168756027000964
2003-06-02 00:00:00,21.12,21.4,20.86,21.12,210500,15.93851,0.0,21.47874,20.57,19.3935,19.7202,21.46145,35361500.0,25.29838,-22.21732,0.32381,0.0378,0.28601,59.57207,0.93156,70.01518,0.0014224751066855
2003-05-26 00:00:00,20.8,21.55,20.75,21.23,1355000,15.24782,0.5375,21.48234,20.32857,19.347,19.7512,21.48702,35572000.0,12.61164,-32.09078,0.25338,-0.03371,0.28709,57.3442,1.00159,67.49158,0.0052083333333332
2003-05-19 00:00:00,20.24,20.69,20.16,20.66,1225700,14.504,0.79245,21.48488,20.05571,19.314,19.7792,21.51454,34217000.0,2.99473,-40.6119,0.1486,-0.10548,0.25408,55.23782,0.88169,70.46293,-0.0268487988695242
2003-05-12 00:00:00,20.28,20.28,19.71,20.22,3779500,14.65042,-0.10527,21.49317,19.80143,19.2935,19.827,21.54515,32991300.0,-12.68345,-47.72042,0.07074,-0.169,0.23973,50.98972,0.77109,69.20798,-0.021297192642788
2003-05-05 00:00:00,20.28,20.59,20.13,20.33,498100,15.33456,0.10869,21.50596,19.58143,19.2675,19.8968,21.57248,36770800.0,-28.0366,-52.95898,0.01512,-0.22893,0.24405,60.04989,0.81869,60.43318,0.0054401582591492
2003-04-28 00:00:00,20.11,20.34,19.88,20.27,613200,15.4166,0.34783,21.51778,19.48571,19.2505,19.972,21.60583,36272700.0,-39.70783,-55.67365,-0.06728,-0.28994,0.22267,51.48383,0.81277,66.46609,-0.0029513034923757
2003-04-21 00:00:00,19.38,20.19,19.38,20.16,1333000,15.81196,0.96296,21.53032,19.17857,19.225,20.0488,21.63425,35659500.0,-47.29906,-56.58649,-0.16536,-0.34561,0.18025,49.11984,0.79581,66.09796,-0.0054267390231869
2003-04-14 00:00:00,19.41,20.0,19.18,19.43,3393100,16.42153,0.02439,21.54409,18.82714,19.2255,20.1154,21.6647,34326500.0,-54.56441,-56.64654,-0.27695,-0.39067,0.11372,44.47473,0.56465,59.55769,-0.0362103174603174
2003-04-07 00:00:00,18.62,19.39,18.62,19.32,1774700,17.30709,0.90909,21.56534,18.67286,19.3015,20.192,21.69083,30933400.0,-58.56932,-56.35186,-0.34102,-0.4191,0.07808,36.20604,0.50528,61.83133,-0.0056613484302624
2003-03-31 00:00:00,18.35,19.02,18.16,18.88,1848600,18.23575,0.61628,21.58791,18.58571,19.327,20.2578,21.72603,29158700.0,-63.56275,-55.69338,-0.40664,-0.43862,0.03198,34.60477,0.37343,60.13912,-0.0227743271221533
2003-03-24 00:00:00,19.32,19.35,18.47,18.68,1355200,18.71839,-0.72727,21.61512,18.51143,19.348,20.3522,21.76718,27310100.0,-64.07842,-54.22284,-0.43967,-0.44662,0.00694,37.53811,0.30957,56.76153,-0.010593220338983
2003-03-17 00:00:00,18.07,19.66,18.02,19.66,3094300,19.59257,0.96951,21.64462,18.48,19.364,20.442,21.81479,28665300.0,-60.98191,-53.09397,-0.45508,-0.44835,-0.00673,46.70412,0.5853,58.54081,0.0524625267665952
2003-03-10 00:00:00,17.6,18.32,17.01,18.12,1100100,20.534,0.39695,21.66457,18.36429,19.336,20.523,21.85212,25571000.0,-59.83053,-53.21125,-0.56791,-0.44667,-0.12124,32.00685,0.14918,47.83896,-0.0783316378433366
2003-03-03 00:00:00,18.32,18.57,17.35,17.7,1005900,19.54673,-0.5082,21.70019,18.54143,19.381,20.6272,21.88964,24470900.0,-52.46862,-54.9982,-0.54686,-0.41636,-0.1305,33.21016,-0.00965,37.23889,-0.0231788079470199
2003-02-24 00:00:00,18.71,18.71,17.82,18.35,1177900,18.79386,-0.40449,21.74039,18.89714,19.4435,20.7474,21.92911,25476800.0,-47.92336,-59.02867,-0.46927,-0.38374,-0.08554,38.89053,0.12936,38.83076,0.0367231638418079
2003-02-17 00:00:00,18.6,18.9,18.3,18.71,385100,18.44119,0.18333,21.77447,19.21429,19.4305,20.8512,21.94736,26654700.0,-47.83954,-64.80806,-0.4296,-0.36235,-0.06725,45.14181,0.2626,40.06537,0.0196185286103542
2003-02-10 00:00:00,18.45,18.67,18.07,18.36,661400,18.57333,-0.15,21.80527,19.43429,19.3725,20.9454,21.96256,26269600.0,-51.91231,-71.37437,-0.40937,-0.34554,-0.06383,42.2414,0.20234,43.70796,-0.0187065740245858
2003-02-03 00:00:00,18.79,19.11,18.42,18.46,646700,18.35469,-0.47826,21.83989,19.62571,19.353,21.0342,21.9824,26931000.0,-52.64295,-78.87568,-0.34196,-0.32958,-0.01238,46.03891,0.24556,40.53753,0.005446623093682
2003-01-27 00:00:00,19.05,19.19,18.6,18.85,2657600,18.4833,-0.33898,21.87386,19.84429,19.3765,21.115,22.00018,27577700.0,-50.32794,-87.45218,-0.26113,-0.32649,0.06536,45.3665,0.34682,44.68778,0.0211267605633802
2003-01-20 00:00:00,20.22,20.22,19.28,19.36,326000,18.8116,-0.91489,21.90425,19.97429,19.4235,21.1736,22.01405,30235300.0,-53.91859,-97.32654,-0.19387,-0.34283,0.14896,65.70804,0.48143,44.46539,0.0270557029177718
2003-01-13 00:00:00,20.7,20.72,20.13,20.19,389100,19.93012,-0.86441,21.92982,20.09,19.4445,21.2228,22.02444,30561300.0,-62.0374,-107.89596,-0.15712,-0.38007,0.22295,73.83069,0.71716,47.71898,0.0428719008264464
2003-01-06 00:00:00,20.39,20.77,20.01,20.57,868400,20.64683,0.23684,21.94731,20.19857,19.4575,21.2508,22.03013,30950400.0,-75.91306,-117.7837,-0.19245,-0.43581,0.24336,69.66808,0.8192,58.07625,0.0188211986131747
2002-12-30 00:00:00,19.76,20.37,19.53,20.25,1293500,21.41867,0.58333,21.96115,20.09286,19.4555,21.2408,22.03439,30082000.0,-88.7429,-126.36318,-0.27343,-0.49665,0.22322,60.35821,0.72862,56.97377,-0.0155566358774914
2002-12-23 00:00:00,20.0,20.15,19.62,19.7,489400,22.71287,-0.56604,21.97835,19.95714,19.457,21.2608,22.04431,28788500.0,-99.93785,-133.21444,-0.34023,-0.55245,0.21222,45.67243,0.56981,56.23302,-0.0271604938271605
2002-12-16 00:00:00,19.71,20.56,19.71,19.99,1395800,24.36799,0.32941,22.00125,19.85714,19.514,21.3148,22.05136,29277900.0,-106.93636,-138.64549,-0.36454,-0.60551,0.24097,44.39709,0.62933,54.56268,0.0147208121827411
2002-12-09 00:00:00,20.0,20.13,19.6,19.76,508900,26.04368,-0.45283,22.02146,19.73,19.493,21.3488,22.0568,27882100.0,-119.42411,-142.77796,-0.4198,-0.66575,0.24595,41.32552,0.57305,58.52321,-0.011505752876438
2002-12-02 00:00:00,21.15,21.15,19.73,20.17,524200,27.76035,-0.69014,22.04419,19.62429,19.5205,21.3822,22.06839,28391000.0,-129.83144,-144.38751,-0.46081,-0.72724,0.26643,41.37909,0.67468,59.04422,0.020748987854251
2002-11-25 00:00:00,19.79,21.0,19.6,20.95,518800,29.74626,0.82857,22.06302,19.45,19.492,21.4028,22.0834,28915200.0,-139.19713,-143.77945,-0.54819,-0.79385,0.24566,38.0663,0.89711,64.21997,0.0386712940009914
2002-11-18 00:00:00,19.42,20.24,18.92,19.83,432700,31.72614,0.31061,22.07421,19.04143,19.5215,21.4272,22.08826,28396400.0,-149.04341,-140.61056,-0.73116,-0.85526,0.1241,38.68447,0.57933,62.64936,-0.0534606205250597
2002-11-11 00:00:00,18.95,19.44,18.35,19.3,268100,33.01588,0.3211,22.09677,18.71571,19.677,21.475,22.09677,27963700.0,-151.02703,-135.19977,-0.84003,-0.88629,0.04626,39.88725,0.42306,56.95557,-0.0267271810388299
2002-11-04 00:00:00,19.25,19.79,18.88,19.0,248500,33.39027,-0.27472,0.0,18.52571,19.8715,21.5344,0.0,27695600.0,-153.12839,-127.96591,-0.9128,-0.89785,-0.01495,45.11433,0.34866,52.90154,-0.0155440414507772
2002-10-28 00:00:00,19.0,19.12,18.3,19.1,804100,34.21318,0.12195,0.0,18.51571,20.055,21.5916,0.0,27944100.0,-150.40422,-118.73642,-0.96187,-0.89411,-0.06775,53.26146,0.34565,51.99088,0.0052631578947368
2002-10-14 00:00:00,18.85,19.6,18.36,19.02,1523500,34.17575,0.1371,0.0,18.61429,20.2315,21.6304,0.0,27140000.0,-148.81736,-107.6167,-1.02068,-0.87718,-0.1435,51.11519,0.31385,49.29462,-0.0041884816753927
2002-10-07 00:00:00,18.07,19.2,17.95,18.95,2182400,34.17665,0.704,0.0,18.72286,20.433,21.6592,0.0,25616500.0,-144.12853,-95.03426,-1.07276,-0.8413,-0.23146,41.885,0.28342,46.71434,-0.0036803364879074
2002-09-30 00:00:00,17.4,18.28,16.53,18.09,1208100,33.62539,0.39429,0.0,18.93714,20.671,21.6938,0.0,23434100.0,-133.91006,-81.26083,-1.1165,-0.78344,-0.33306,32.43128,0.14485,42.22601,-0.0453825857519788
2002-09-23 00:00:00,17.55,18.8,17.26,17.55,1396600,31.62887,0.0,0.0,19.28571,20.971,21.7262,0.0,22226000.0,-124.35888,-66.68365,-1.06852,-0.70017,-0.36835,32.8935,0.04036,35.21083,-0.0298507462686566
2002-09-16 00:00:00,18.78,18.78,17.7,17.97,2634000,29.80542,-0.75,0.0,19.67571,21.299,21.7792,0.0,23622600.0,-110.67712,-51.0249,-0.93676,-0.60808,-0.32867,40.15008,0.03921,39.53297,0.0239316239316238
2002-09-09 00:00:00,19.7,19.88,18.65,18.93,906200,28.05634,-0.62602,0.0,20.08571,21.575,21.8114,0.0,26256600.0,-100.34636,-34.38089,-0.79772,-0.52592,-0.2718,51.74398,0.1098,49.36599,0.0534223706176961
2002-09-02 00:00:00,19.81,20.49,19.43,19.79,687600,26.69538,-0.01887,0.0,20.17714,21.7915,21.8168,0.0,27162800.0,-85.92229,-16.81644,-0.7064,-0.45796,-0.24844,48.56161,0.1907,46.74615,0.0454305335446381
2002-08-26 00:00:00,20.25,20.25,19.38,19.78,492600,25.7411,-0.54023,0.0,20.25143,21.9325,21.774,0.0,26475200.0,-70.06294,1.42179,-0.66713,-0.39586,-0.27128,43.39559,0.15483,53.63727,-0.0005053057099544
2002-08-19 00:00:00,20.52,21.12,19.95,20.45,1621300,24.3252,-0.05983,0.0,20.22571,22.1235,21.7894,0.0,26967800.0,-50.32675,18.93238,-0.60629,-0.32804,-0.27825,41.32135,0.22421,49.29035,0.0338725985844285
2002-08-12 00:00:00,20.24,20.93,20.23,20.53,655900,23.17405,0.41429,0.0,20.38143,22.2595,21.7996,0.0,28589100.0,-35.57541,34.42712,-0.58803,-0.25847,-0.32956,48.58582,0.20833,46.31016,0.0039119804400979
2002-08-05 00:00:00,20.82,20.87,19.7,20.28,700500,22.12725,-0.46154,0.0,20.72571,22.4185,21.8272,0.0,27933200.0,-20.16766,48.73566,-0.56432,-0.17608,-0.38824,51.47959,0.1335,48.83609,-0.0121773015099854
2002-07-29 00:00:00,19.5,20.89,18.88,20.84,1162200,20.91273,0.66667,0.0,21.14143,22.571,21.8666,0.0,28633700.0,-2.71541,61.8472,-0.50039,-0.07903,-0.42137,55.88671,0.18749,50.59351,0.0276134122287967
2002-07-22 00:00:00,20.5,21.42,19.39,19.57,2913200,19.60479,-0.45813,0.0,21.40286,22.7145,21.884,0.0,27471500.0,16.56985,73.47982,-0.46854,0.02632,-0.49485,58.21023,-0.084,43.14956,-0.060940499040307
2002-07-15 00:00:00,19.6,20.39,18.16,20.31,1548600,18.50508,0.31839,0.0,21.84,22.913,21.9272,0.0,30384700.0,39.11893,82.97971,-0.29175,0.15003,-0.44178,45.11807,-0.06806,47.4372,0.0378129790495656
2002-07-08 00:00:00,21.05,21.27,19.59,19.6,2141700,15.89919,-0.86309,0.0,22.23143,23.0685,21.955,0.0,28836100.0,57.7337,89.76983,-0.13722,0.26048,-0.39769,51.51986,-0.384,36.35082,-0.0349581486952238
2002-07-01 00:00:00,23.0,23.15,21.4,21.54,1331000,13.88565,-0.83429,0.0,22.81857,23.2285,21.9964,0.0,30977800.0,78.22177,94.06967,0.13432,0.3599,-0.22558,45.55734,-0.22536,43.74652,0.0989795918367346
2002-06-24 00:00:00,23.15,23.24,22.02,22.94,701700,13.23743,-0.17213,0.0,23.18286,23.2765,22.0132,0.0,32308800.0,87.53241,95.54056,0.28141,0.4163,-0.13489,44.59125,0.32079,51.03815,0.0649953574744661
2002-06-17 00:00:00,22.63,23.38,22.42,23.19,1251400,13.26682,0.58334,0.0,23.35,23.2185,22.0022,0.0,33010500.0,89.12585,95.19566,0.32251,0.45002,-0.1275,48.55197,0.48747,49.35225,0.0108979947689624
2002-06-10 00:00:00,22.52,23.35,22.44,22.67,1746600,13.82577,0.16483,0.0,23.39286,23.15,21.9758,0.0,31759100.0,93.20152,94.31597,0.34483,0.48189,-0.13706,44.4332,0.31403,46.67132,-0.0224234583872358
2002-06-03 00:00:00,23.08,23.27,22.25,22.63,1835200,14.3828,-0.44118,0.0,23.47714,23.096,21.9636,0.0,30012500.0,97.83618,92.77503,0.42125,0.51616,-0.0949,51.20515,0.339,53.8547,-0.0017644464049405
2002-05-27 00:00:00,23.7,23.81,22.85,23.05,1258700,14.86931,-0.67709,0.0,23.47429,22.968,21.947,0.0,31847700.0,101.97815,90.02974,0.51674,0.53988,-0.02315,63.66572,0.52099,53.1775,0.0185594343791428
2002-05-20 00:00:00,24.19,24.19,23.37,23.71,1279500,15.87925,-0.58537,0.0,23.55286,22.878,21.9306,0.0,33106400.0,102.06889,86.07668,0.58833,0.54567,0.04266,70.84321,0.69892,57.96063,0.0286334056399133
2002-05-13 00:00:00,24.0,24.44,23.82,24.09,1227300,16.23273,0.14516,0.0,23.47571,22.8125,21.925,0.0,34385900.0,100.23,80.32048,0.60395,0.53501,0.06894,77.94945,0.80935,59.18008,0.0160269928300293
2002-05-06 00:00:00,23.4,24.24,23.3,24.11,1634000,15.91548,0.75532,0.0,23.42143,22.6925,21.906,0.0,35613200.0,96.4323,73.99081,0.57641,0.51777,0.05863,67.97983,0.84869,61.87427,0.0008302200083021
2002-04-29 00:00:00,23.3,23.8,23.07,23.49,2538600,15.78715,0.26027,0.0,23.31,22.5585,21.8856,0.0,33979200.0,91.4597,67.84278,0.53083,0.50311,0.02772,68.18665,0.73356,55.72133,-0.0257154707590211
2002-04-22 00:00:00,22.5,23.35,22.15,23.26,2235100,16.1344,0.63333,0.0,23.34143,22.444,21.9034,0.0,31440600.0,84.42839,61.34017,0.52807,0.49618,0.03189,67.23607,0.70102,58.06573,-0.0097914005959981
2002-04-15 00:00:00,23.54,23.54,22.3,22.61,3574000,17.04362,-0.75,0.0,23.38143,22.3895,21.8926,0.0,29205500.0,81.20864,54.67094,0.54029,0.48821,0.05208,65.44409,0.5552,49.94285,-0.027944969905417
2002-04-08 00:00:00,23.43,23.93,23.16,23.6,1710400,17.82316,0.22078,0.0,23.49714,22.37,21.8942,0.0,32779500.0,79.33299,47.29163,0.6142,0.47519,0.13901,68.70912,0.80811,55.95115,0.0437859354268024
2002-04-01 00:00:00,23.52,23.63,22.63,23.17,5029900,17.40716,-0.35,0.0,23.38286,22.3035,21.8706,0.0,31069100.0,73.12858,39.49912,0.59881,0.44044,0.15837,68.81305,0.72628,59.01666,-0.0182203389830508
2002-03-25 00:00:00,23.4,24.0,22.93,23.71,1827600,17.26638,0.28972,0.0,23.28714,22.238,21.8438,0.0,36099000.0,66.40066,32.05464,0.61423,0.40084,0.21339,75.10503,0.8913,61.08088,0.0233059991368147
2002-03-18 00:00:00,23.85,24.15,23.31,23.33,1471600,16.64919,-0.61905,0.0,23.01143,22.1045,21.7966,0.0,34271400.0,50.2631,25.07321,0.57,0.3475,0.22251,79.33043,0.83628,59.89471,-0.0160269928300296
2002-03-11 00:00:00,23.5,23.74,23.24,23.71,1090200,15.37259,0.42,0.0,22.79571,21.961,21.7294,0.0,35743000.0,43.26291,19.43721,0.54395,0.29187,0.25208,76.3117,0.96889,66.00231,0.0162880411487356
2002-03-04 00:00:00,23.54,24.07,23.36,23.54,5570200,14.34664,0.0,0.0,22.49286,21.8095,21.6502,0.0,34652800.0,41.10004,14.58271,0.4641,0.22885,0.23525,78.224,0.99119,66.64742,-0.0071699704765921
2002-02-25 00:00:00,23.0,23.42,22.75,23.42,8001100,13.05552,0.62687,0.0,21.99714,21.618,21.5844,0.0,29082600.0,32.93626,9.26971,0.37273,0.17003,0.2027,74.89023,1.00064,64.14219,-0.0050977060322853
2002-02-18 00:00:00,22.54,22.99,22.07,22.8,6632300,12.21869,0.28261,0.0,21.68714,21.457,21.5664,0.0,21081500.0,24.4053,3.15721,0.26291,0.11936,0.14355,69.17616,0.89514,55.41299,-0.0264730999146028
2002-02-11 00:00:00,21.84,22.78,21.83,22.5,9875000,11.71886,0.69474,0.0,21.63,21.296,21.5432,0.0,14449200.0,14.79483,-2.87455,0.18204,0.08347,0.09857,62.53662,0.84037,56.98908,-0.0131578947368421
2002-02-04 00:00:00,21.85,21.87,21.3,21.78,7548400,11.38133,-0.12281,0.0,21.51429,21.131,21.4982,0.0,4574200.0,9.20039,-8.37293,0.10673,0.05883,0.0479,45.11561,0.67084,56.83467,-0.0319999999999999
2002-01-28 00:00:00,21.77,22.1,21.08,21.82,2204200,11.97523,0.04902,0.0,21.46429,20.9245,21.475,0.0,12122600.0,6.12824,-13.51001,0.08235,0.04685,0.0355,70.3659,0.68629,53.25124,0.0018365472910926
2002-01-21 00:00:00,20.35,21.73,20.15,21.59,960200,12.61481,0.78481,0.0,21.37571,20.861,21.4506,0.0,9918400.0,3.56779,-18.94214,0.04597,0.03798,0.00799,64.92648,0.65364,48.78213,-0.0105407882676443
2002-01-14 00:00:00,21.11,21.11,19.69,20.07,438400,13.46018,-0.73239,0.0,21.45857,20.8295,21.4366,0.0,8958200.0,-0.46082,-25.56763,0.02228,0.03598,-0.0137,64.9963,0.33837,40.2631,-0.0704029643353404
2002-01-07 00:00:00,22.57,22.67,21.25,21.25,974900,13.64093,-0.92958,0.0,21.76571,20.9215,21.43426,0.0,9396600.0,-0.42761,-32.47946,0.14648,0.03941,0.10708,68.00478,0.56938,45.6973,0.0587942202291977
2001-12-31 00:00:00,21.7,22.51,21.42,22.4,2005200,13.63791,0.6422,0.0,21.91143,20.9715,21.40114,0.0,10371500.0,-6.71693,-39.78771,0.18274,0.01264,0.1701,74.92728,0.79342,56.4739,0.0541176470588233
2001-12-24 00:00:00,21.38,21.77,21.26,21.69,681400,13.3807,0.60785,0.0,21.83429,20.937,21.34751,0.0,8366300.0,-22.07624,-46.2182,0.10926,-0.02989,0.13915,69.41108,0.65879,57.63807,-0.0316964285714284
2001-12-17 00:00:00,21.37,22.24,21.22,21.43,2876900,13.95302,0.05882,0.0,21.74143,20.939,21.34121,0.0,7684900.0,-29.88056,-49.77598,0.08618,-0.06467,0.15085,73.73314,0.60343,54.60621,-0.0119870908252651
2001-12-10 00:00:00,22.0,22.17,21.19,21.2,1579100,14.56937,-0.81633,0.0,21.60286,20.9525,21.34105,0.0,4808000.0,-34.69061,-51.54619,0.08194,-0.10239,0.18433,58.11002,0.55183,59.99543,-0.0107326178254782
2001-12-03 00:00:00,21.8,23.0,21.68,22.17,315200,15.31247,0.2803,0.0,21.52857,20.976,21.34424,0.0,6387100.0,-37.0333,-51.48624,0.09876,-0.14847,0.24723,80.5692,0.74812,68.27283,0.045754716981132
2001-11-26 00:00:00,22.05,22.28,21.71,22.22,241300,15.49334,0.29824,0.0,21.17714,20.9865,21.30021,0.0,6702300.0,-42.76097,-49.90368,0.02002,-0.21028,0.23029,76.05472,0.75395,67.41407,0.0022552999548939
2001-11-19 00:00:00,21.98,22.27,21.78,22.27,130000,16.47131,0.59184,0.0,20.88857,20.995,21.26331,0.0,6943600.0,-56.0616,-46.08683,-0.08586,-0.26785,0.18199,83.13509,0.76053,67.08256,0.0022502250225022
2001-11-12 00:00:00,20.9,22.0,20.58,21.86,359200,17.44011,0.67606,0.0,20.50429,20.975,21.21604,0.0,6813600.0,-62.66734,-38.62799,-0.22485,-0.31335,0.0885,83.56518,0.68352,66.34669,-0.0184104176021553
2001-11-05 00:00:00,20.71,21.2,20.43,21.04,536300,18.77733,0.42857,0.0,20.12429,20.985,21.15884,0.0,6454400.0,-66.20184,-27.31892,-0.35723,-0.33547,-0.02176,76.94062,0.51133,66.24115,-0.0375114364135407
2001-10-29 00:00:00,20.6,20.6,19.66,20.46,79100,19.28214,-0.14894,0.0,19.64,21.023,21.12085,0.0,5918100.0,-64.59135,-13.85328,-0.43751,-0.33003,-0.10748,74.61788,0.38526,54.48327,-0.0275665399239543
2001-10-15 00:00:00,19.7,20.69,19.7,20.68,143300,19.01866,0.9899,0.0,19.65286,21.1115,21.09977,0.0,5997200.0,-54.09625,0.97645,-0.47455,-0.30316,-0.17139,69.62303,0.41346,51.10347,0.010752688172043
2001-10-08 00:00:00,19.93,20.55,19.55,19.71,1043400,18.76953,-0.22,0.0,19.69286,21.249,21.07617,0.0,5853900.0,-45.81241,16.0022,-0.53733,-0.26031,-0.27701,70.61009,0.21278,44.04111,-0.0469052224371372
2001-10-01 00:00:00,19.38,20.59,18.92,20.2,206500,18.31985,0.49102,0.0,20.00714,21.4205,21.04572,0.0,6897300.0,-34.15115,30.82539,-0.51088,-0.19106,-0.31982,62.99392,0.27416,46.34553,0.0248604769152713
2001-09-24 00:00:00,19.2,19.69,18.84,19.58,153500,17.83559,0.44706,0.0,20.3,21.565,20.98641,0.0,6690800.0,-22.79025,45.77434,-0.51958,-0.11111,-0.40847,64.68052,0.13705,43.26191,-0.0306930693069307
2001-09-17 00:00:00,18.05,19.32,18.0,19.2,230300,16.16664,0.87121,0.0,20.60429,21.805,20.94419,0.0,6537300.0,-8.40928,60.84507,-0.46,-0.00899,-0.45101,57.90575,0.04076,40.55612,-0.0194075587334013
2001-09-10 00:00:00,19.3,19.7,17.05,17.65,223000,13.85536,-0.62264,0.0,20.96571,21.981,20.93144,0.0,6307000.0,11.068,75.55977,-0.33857,0.10376,-0.44234,45.14509,-0.33472,33.9932,-0.0807291666666667
2001-09-03 00:00:00,21.0,21.0,20.55,20.55,55700,11.3663,-1.0,0.0,21.54429,22.233,20.94187,0.0,6530000.0,39.11425,89.54425,-0.02084,0.21435,-0.23519,44.80862,-0.00064,40.35957,0.1643059490084988
2001-08-27 00:00:00,21.65,22.31,20.96,20.96,154200,11.33721,-0.51111,0.0,21.70429,22.3265,20.88087,0.0,6585700.0,54.98892,100.38821,0.08972,0.27315,-0.18342,47.94289,0.04254,43.62755,0.0199513381995133
2001-08-20 00:00:00,22.47,22.5,21.57,21.91,113700,11.81458,-0.60215,0.0,21.90714,22.37,20.82917,0.0,6739900.0,68.8762,109.34989,0.1878,0.319,-0.1312,43.15465,0.3331,52.62943,0.0453244274809159
2001-08-13 00:00:00,21.67,22.43,21.54,22.25,234500,12.27544,0.65169,0.0,21.97571,22.342,20.78035,0.0,6853600.0,81.13555,116.67003,0.21352,0.3518,-0.13829,32.99557,0.46796,55.42225,0.015518028297581
2001-08-06 00:00:00,21.65,21.95,21.45,21.71,222500,12.86199,0.12,0.0,21.92143,22.228,20.7366,0.0,6619100.0,87.59627,122.80112,0.20862,0.38638,-0.17775,36.01955,0.35368,51.84421,-0.0242696629213482
2001-07-30 00:00:00,21.9,21.93,21.12,21.73,198600,13.57715,-0.20988,0.0,21.97143,22.13,20.70865,0.0,6841600.0,100.3894,128.16134,0.25432,0.43081,-0.1765,38.18213,0.4032,54.24941,0.0009212344541684
2001-07-23 00:00:00,21.6,22.14,21.49,21.7,206700,14.32068,0.15385,0.0,21.98143,22.056,20.68999,0.0,6643000.0,112.84629,131.07558,0.30691,0.47494,-0.16803,43.98734,0.41977,49.31468,-0.0013805798435343
2001-07-16 00:00:00,22.04,22.08,21.03,21.67,295200,15.27257,-0.35238,0.0,22.05714,22.097,20.67599,0.0,6436300.0,124.02307,130.93953,0.37263,0.51695,-0.14432,45.18276,0.40388,46.56668,-0.0013824884792625
2001-07-09 00:00:00,22.18,22.78,21.77,22.38,238100,16.36755,0.19802,0.0,22.30857,22.0955,20.64227,0.0,6731500.0,136.92828,128.39011,0.45414,0.55302,-0.09889,50.01739,0.56401,47.07436,0.032764190124596
2001-07-02 00:00:00,21.95,22.45,21.77,22.39,253700,16.6243,0.64706,0.0,22.41714,21.989,20.58905,0.0,6969600.0,136.70992,124.55529,0.47928,0.57775,-0.09847,56.10993,0.58504,47.05815,0.0004468275245754
2001-06-25 00:00:00,21.96,22.4,21.83,21.87,313400,17.24659,-0.15789,0.0,22.51714,21.9005,20.54125,0.0,6715900.0,135.64397,119.61522,0.50338,0.60236,-0.09898,52.23531,0.49371,38.9678,-0.0232246538633318
2001-06-18 00:00:00,21.8,22.22,21.32,22.06,229300,17.84325,0.28889,0.0,22.87571,21.837,20.51791,0.0,7029300.0,134.75754,113.50211,0.57977,0.62711,-0.04734,47.38315,0.54481,47.68836,0.0086877000457246
2001-06-11 00:00:00,22.1,22.44,21.79,21.8,574300,18.66085,-0.46154,0.0,22.97,21.7785,20.46984,0.0,6800000.0,136.31533,106.28616,0.64948,0.63894,0.01054,45.25892,0.50427,42.54233,-0.011786038077969
